pathway_49	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
H1F0	H1F0	NA	49.39	31.41	34.67	38.67	2.072973263	0.158962046534525	0.6144410455621	0.226596907903374	0.221002405037161	chr22:38201114-38203442
PAX5	PAX5	NA	53.73	67.45	60.79	64.4	2.496120569	0.977327728261006	0.0226456700844902	2.6601654503384e-05	0.967915764289095	chr9:36833272-37034103
MPHOSPH8	MPHOSPH8	NA	36.23	24.87	22.09	10.85	1.298770459	0.966264189766043	0.0337352187815863	5.91452371026669e-07	0.0309638207070324	chr13:20207788-20247599
PIWIL2	PIWIL2	NA	29.61	14.51	13.08	31.55	-0.10296431	0.0166066995896249	0.983382921826951	1.03785834238768e-05	0.221292793875505	chr8:22132810-22215076
PHF2	PHF2	NA	7.86	15.7	35.04	11.91	2.750192019	0.981313038554588	0.0186869336819673	2.77634449909671e-08	0.0817041662361472	chr9:96338689-96441869
ZNF335	ZNF335	NA	6.62	2.93	2.41	4.93	1.421237145	0.00638807167541931	0.993610210373968	1.71795061227395e-06	0.0723509160146543	chr20:44577292-44600833
MIER1	MIER1	NA	48.35	19.76	38.64	23.29	1.802411379	0.98287105502995	0.017128834232854	1.10737195501777e-07	0.324621258200356	chr1:67390578-67454302
TLK1	TLK1	NA	26.53	8.35	12.69	16.02	3.26505885	0.999982252210793	1.77477885069675e-05	7.00361314557426e-13	0.781737825594744	chr2:171847333-172087824
C6orf89	C6orf89	NA	63.36	45.64	37.09	44.55	0.058723117	0.000307255985077583	0.780325249805473	0.219367494209449	0.124247885206104	chr6:36839646-36896740
CTR9	CTR9	NA	6.83	4.89	6.05	8.14	3.818863098	0.999996728501486	3.27149851315891e-06	4.66260973466797e-16	0.757418884813945	chr11:10772534-10801290
PRMT6	PRMT6	NA	26.53	15.77	13.51	15.61	2.169997407	0.0967933170282982	0.8602733344343	0.0429333485374019	0.233305778576069	chr1:107599267-107601916
NELFE	NELFE	NA	53.51	25.62	31.05	25.77	1.850251128	0.563830305599286	0.436142930766255	2.67636344594686e-05	0.303287948481025	chr6:31919864-31926887
EHMT2	EHMT2	NA	10.5	4.35	9.05	2.67	4.866279749	0.0596913482803934	0.940308351761958	2.99957648451873e-07	0.178387468445651	chr6:31847536-31865461
MIR182	MIR182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP17L2	USP17L2	NA	99.3	99.67	99.58	99.64	-0.248318775	0.0112715248393523	0.81952226517544	0.169206209985207	0.000910876578938862	chr8:11994677-11996586
EID1	EID1	NA	47.79	18.89	25.7	21.72	2.065018061	0.646412587146352	0.322503702244082	0.031083710609566	0.0139469509337134	chr15:49170083-49172380
KMT2B	KMT2B	NA	NA	NA	NA	NA	NA	0.99999999412427	5.87573040251875e-09	9.5633168440674e-23	NA	chr19:36208921-36229779
MLLT6	MLLT6	NA	52.25	7.52	8.63	16.38	3.281836188	0.996672476749681	0.00332751333853937	9.91177933804934e-09	0.148519727896979	chr17:36861795-36886056
TADA2A	TADA2A	NA	77.06	15.29	21.58	28.58	1.429614753	0.00569859277422635	0.993095490034615	0.00120591719115852	0.807713120778742	chr17:35766965-35839835
